Produit,Année,Rendement_kg_ha,T2M,PRECTOTCORR,RH2M,GWETROOT,Valeur_Ajoutee_Agricole,Rendement_Relatif,Anomalie_T2M,Anomalie_Precip,Indice_Stress_Climatique
Mils,2014,532.7451701811294,27.09462307279446,-108.16982501697498,76.17149568250984,0.64300757731431,785329160259.8643,0.8365827179924563,1.1391673916473348,-112.52646871119694,0.11553394195207756
"Cacao, fèves",2012,1086.3794685135997,26.708550676084815,-35.52300546249999,76.89796387805458,0.657536941225205,867121088678.0071,1.0577039394874943,0.7530949949376895,-39.879649156721946,0.03471914923746286
"Coton en graine, non égrené",2016,697.9052522884962,25.788745889981573,-95.1127006038393,76.30206692664119,0.6456190021969372,825520251386.1061,0.977473547767078,-0.16670979116555312,-99.46934429806126,0.04096620954386812
Noix de coco,2016,3480.9478150752802,25.84838423986107,14.400964908499901,77.39720358176459,0.6675217352994051,838079715177.6636,0.9453674020241263,-0.10707144128605615,10.044321214277947,0.0009767682315760446
Fèves de soja,2020,732.6977565448792,26.029516612110648,93.31002048703567,78.18629413754995,0.6833035464151122,804913011644.6381,0.8955360642227084,0.07406093096352281,88.95337679281371,0.031925064046136334
Oranges,2011,4563.701390029608,25.93966496965963,39.95487382857817,77.65274267096537,0.6726325170834206,839354859577.4741,0.9878973100252899,-0.015790711487492306,35.598230134356214,0.005081403283258409
"Pois chiches, secs",2015,746.0263338541558,25.825382654066384,-20.09885517874363,77.05220538089215,0.6606217712819563,840429904059.7179,0.9879544157218703,-0.1300730270807414,-24.455498872965585,0.003238235319199848
Ceréales n.a.c.,2018,853.5366210321021,26.594775592123973,-41.09994749233053,76.84219445775628,0.656421552819239,830269986728.4988,0.955433616199812,0.6393199109768473,-45.45659118655249,0.02870170415777764
Oranges,2010,4250.253215589953,26.021099008412083,1.6046380664863316,77.26924031334445,0.6649624699310023,835774734166.3772,0.9200456734046774,0.06564332726495704,-2.752005627735624,0.0002457464606210668
Oranges,2020,3342.9155254168536,26.294998162502747,-244.65356821146284,74.80665825056496,0.6157108286754125,734470775945.6254,0.7236357011473231,0.3395424813556208,-249.0102119056848,0.2537887973655128
"Cacao, fèves",2021,708.2469108207862,26.531807711584786,-254.38447789286127,74.70934915375098,0.6137646467391328,724021813875.546,0.68955237963945,0.576352030437662,-258.7411215870832,0.2843969551500479
Mils,2016,655.4949790912856,26.625291814081113,-16.868971095689822,77.0845042217227,0.661267748098567,833596565147.4469,1.0293397330137264,0.6698361329339884,-21.225614789911777,0.024236129142036874
Taro,2017,2931.598362154644,25.512301785601473,96.8868311142216,78.22206224382181,0.6840189085405494,821933015128.332,0.9753210579399598,-0.44315389554565165,92.53018741999963,0.044066611092785354
"Coton en graine, non égrené",2015,522.3242060160093,26.276614584238587,174.1678122420776,78.99487205510036,0.6994751047661205,730524097103.4293,0.7315578913683817,0.3211589030914599,169.81116854785563,0.12050048390609841
Autres légumes frais n.a.c.,2022,4891.152441157037,25.01714615940698,-90.95395822433264,76.34365435043627,0.6464507506728385,839721517989.9373,0.9602817552461294,-0.9383095217401446,-95.3106019185546,0.08035768128171969
"Autres espèces cultivées stimulantes, à épices et aromatiques, n.c.a.",2019,1006.2776841701981,25.60727262267618,20.0482853085587,77.45367678576517,0.6686511993794167,867077654754.4927,0.9802997410328281,-0.34818305847094366,15.691641614336744,0.007046482576520167
"Cacao, fèves",2017,1101.8772152739657,25.522637578450336,34.52083874941284,77.59840232017372,0.6715457100675876,866068150017.8561,1.0727926154766,-0.43281810269679055,30.164195055190884,0.013006090154412887
Arachides non décortiquées,2012,462.5826519892262,28.569620407977922,-40.94507931313408,76.84374313954825,0.6564525264550782,668177087668.971,0.6313972227888797,2.6141647268307957,-45.30172300735604,0.3499018453800573
Tabacs bruts ou non fabriqués,2023,436.0951543772083,25.197229091467147,57.42128031904602,77.82740673587004,0.6761257983815142,848322305592.6902,0.9809443376558633,-0.7582265896799779,53.06463662482406,0.040008800705384956
Taro,2020,2989.1385171651514,25.629167049405403,26.54653362553734,77.51865926893497,0.6699508490428125,808901673192.0365,0.9944642412570739,-0.3262886317417237,22.189889931315385,0.007292778420849876
Choux,2021,9098.97095317576,27.36935254960489,112.65330570742329,78.37972698975382,0.6871722034591897,768921948792.6066,0.8151536034419682,1.4138968684577649,108.29666201320133,0.14686788574453996
"Manioc, frais",2022,1690.6629740748501,25.0491822592095,-343.0929145750209,73.82226478692938,0.5960229594027009,606128786118.7001,0.4298113573343969,-0.906273421937628,-347.44955826924286,0.5239513579314948
Choux,2020,10602.84897033595,25.24472958494781,-46.277382813057734,76.79042010454901,0.6553860657550935,835496185673.8223,0.9498821998001558,-0.7107260961993171,-50.63402650727969,0.03551179775229566
"Tomates, fraiches",2016,3802.416271215533,25.75026467294738,-113.37328502837259,76.11946108239586,0.6419668853120305,804934713923.7188,0.8953439374008042,-0.20519100819974276,-117.72992872259455,0.057546511960410114
Bananes,2016,11105.821173717059,25.570252051641106,-119.29500058070066,76.06024392687259,0.6407825422015649,767879715572.882,0.8524084381168281,-0.3852036295060193,-123.65164427492262,0.06857800833679854
"Cacao, fèves",2014,817.5885698419049,24.847115682512342,137.95674554975994,78.63276138817719,0.692232891427657,800110411626.2635,0.7960079109235336,-1.1083399986347813,133.60010185553799,0.13281682649192783
Maïs,2024,1090.8960728220793,25.485737201871192,114.06281318444134,78.393822064524,0.6874541049545934,795466103431.1222,0.8708435769632181,-0.46971847927593435,109.70616949021938,0.05917354698553178
"Huile, noix de palme",2017,7985.038025495915,26.528775512566693,11.77077017731841,77.37090163445278,0.6669956963531687,825969602608.2983,0.9308162264135185,0.5733198314195682,7.414126483096454,0.016654658540977516
Patates douces,2017,3127.263617166522,26.44016156952468,-89.49207993246053,76.35827313335498,0.6467431263312129,796358067309.8013,0.8767482572580743,0.4847058883775546,-93.84872362668249,0.04697732161682344
Choux,2019,11137.019355393853,25.92286482170422,57.0671769353086,77.82386570203268,0.6760549777047667,859711931196.9008,0.9977371623528121,-0.03259085944290685,52.710533241086644,0.011166709464200165
Autres fruits n.a.c.,2013,5810.001183715237,25.97261458173192,-134.7622884657944,75.90557104802164,0.6376890846245462,885296358172.7074,1.0099236841142676,0.01715890058479656,-139.11893216001636,0.07743103053483688
Tabacs bruts ou non fabriqués,2024,428.019921867162,25.271055844952514,47.52374786358366,77.72843141131543,0.6741462918904217,840154060260.6522,0.9627800596847013,-0.6843998361946099,43.1671041693617,0.03087375231863454
"Racines et tubercules similaires à haute teneur en fécule ou en inuline, n.c.a., fraîches",2016,2447.9142472960425,27.22814050109715,321.20786412930624,80.46527257397265,0.7288831151435663,643528651190.1265,0.46885727413244704,1.2726848199500251,316.8512204350843,0.482565116111371
"Pois chiches, secs",2023,635.3153092933265,26.4451881130979,164.58107537753003,78.89900468645489,0.697557757393211,784952483511.8788,0.841341031420953,0.4897324319507725,160.22443168330807,0.11467936677817711
Graines de ricin,2011,61.45705485599832,25.5996638263612,226.52116887548615,79.51840562143445,0.7099457760928023,750378766646.906,0.7751029900560327,-0.3557918547859222,222.1645251812642,0.20375769719266662
Fonio,2013,360.619417781663,24.524964979644924,333.61138469917347,80.58930777967133,0.7313638192575398,602532984197.2369,0.4337719605587492,-1.4304907015022015,329.25474100495154,0.5359499202511638
"Cacao, fèves",2024,828.3575769453699,27.44804130057273,117.69789023730114,78.4301728350526,0.6881811203651653,774544592559.4366,0.806492664702329,1.4925856194256046,113.34124654307918,0.16277554423756202
Arachides non décortiquées,2012,620.8315081853216,26.943901751941972,163.90270464006178,78.89222097908021,0.6974220832457174,773879077759.258,0.8473972994931366,0.9884460707948461,159.54606094583983,0.15067106399682306
Ceréales n.a.c.,2010,839.547011265073,26.916858565124105,20.96306460592886,77.46282457873887,0.6688341552388908,793703375564.443,0.9397738974255029,0.9614028839769798,16.606420911706905,0.047317868127949816
"Tomates, fraiches",2015,2670.0510530581505,25.845750041514073,344.5001707043237,80.69819563972283,0.7335415764585698,698291341710.914,0.6287091818440045,-0.10970563963305227,340.14352701010176,0.4633922422358521
"Cacao, fèves",2024,588.4174518460019,24.91840021769494,323.1630405401722,80.48482433808131,0.7292741504257395,661146942658.8678,0.5728858791231087,-1.0370554634521836,318.80639684595025,0.4603242763933912
Choux,2012,10328.127414999375,25.19033650558514,-13.628200997034263,77.11691192270925,0.6619159021182982,804524725432.5804,0.9252705962541933,-0.7651191755619862,-17.984844691256217,0.0305641861949071
"Racines et tubercules similaires à haute teneur en fécule ou en inuline, n.c.a., fraîches",2015,4470.325529685378,24.52407632641104,116.08394059443978,78.41403333862398,0.6878583304365931,803310209141.9207,0.8562165299083278,-1.4313793547360856,111.72729690021782,0.15237429834875232
Ceréales n.a.c.,2011,179.51722566075895,24.826120537575328,423.95448155853177,81.49273874826491,0.7494324386294114,499609063115.7026,0.2009483692402294,-1.1293351435717964,419.59783786430984,0.768019275486931
"Pois bambara, secs",2023,669.0220203667972,25.641889062304966,-229.3431139267611,74.95976279341198,0.6187729195323528,762422536689.113,0.8658735649493341,-0.313566618842158,-233.69975762098306,0.22337850807103007
Patates douces,2016,3569.6851220719545,25.423285196993476,81.49014651269455,78.06809539780653,0.680939571620244,826297840206.0352,1.0007839417683506,-0.5321704841536494,77.13350281847259,0.03795858023840576
"Cacao, fèves",2013,691.8156928381227,25.08892280954192,301.97894230176274,80.27298335569722,0.7250373307780577,679348465227.9758,0.6735548718674929,-0.8665328716052036,297.6222986075408,0.3918600913923628
Arachides non décortiquées,2014,696.9577635114897,25.46003712344072,-122.75938900117993,76.02560004266779,0.6400896645174691,842943235935.2468,0.9513050141200551,-0.4954185577064039,-127.11603269540188,0.0769059204388686
Autres légumes frais n.a.c.,2015,4585.654787984981,25.545292748081152,148.86621089507983,78.74185604163038,0.694414784496721,786591162228.6146,0.9003032887924773,-0.4101629330659721,144.50956720085787,0.09194374163338108
Patates douces,2011,1385.8675593210744,26.630750640578004,-376.75550259206375,73.48563890675895,0.5892904417992924,590553370712.9243,0.38853679004079716,0.6752949594308779,-381.1121462862857,0.6037870362993943
Ceréales n.a.c.,2012,732.1337897552917,24.896579183598515,139.5687969210249,78.64888190188984,0.69255530170191,773958168731.9597,0.8195374598480906,-1.0588764975486098,135.21215322680294,0.1291902773739543
Fèves de soja,2023,771.0244210000042,25.206952314536437,39.51987165368156,77.6483926492164,0.6725455166484413,820206061505.5826,0.9423806327154258,-0.7485033666106886,35.163227959459604,0.03295867489349244
Maïs,2022,993.3817022976837,26.39031948759626,198.7989929768937,79.24118386244852,0.7044013409130838,716834244278.442,0.7929995317343274,0.43486380644913175,194.44234928267173,0.16068663528622942
"Autres espèces cultivées stimulantes, à épices et aromatiques, n.c.a.",2010,964.7733046358461,26.320152831682385,77.00074600610519,78.02320139274065,0.6800416915189261,805832741893.1335,0.9398668335468544,0.36469715053526164,72.64410231188323,0.0277588629832244
Ceréales n.a.c.,2010,776.2211403724398,24.813898487288178,-107.15786358526711,76.18161529682692,0.6432099696006516,778561831757.2689,0.8688880510129734,-1.1415571938589466,-111.51450727948907,0.1148995826777045
"Piments forts et piments, secs (Capsicum spp., Pimenta spp.), crus",2017,488.9996252618175,25.296868554554372,15.835525288947263,77.41154918556906,0.6678086473754945,879402011264.911,1.1619179521494198,-0.6585871265927522,11.478881594725308,0.022213909056347785
"Noix de muscade, fleur de muscade, cardamomes, crues",2024,940.7210047730937,26.05865088668006,23.57600466565103,77.4889539793361,0.6693567432508353,774164881615.255,0.9201105289251698,0.10319520553293537,19.219360971429076,0.0020099978668496037
"Manioc, frais",2022,3998.352514139352,25.69386350535365,31.215604011666862,77.56534997279626,0.6708846631200385,858656117103.0941,1.016487228712178,-0.2615921757934748,26.858960317444907,0.006307138319154533
Mils,2013,552.7453317379354,25.324887131922917,-184.75970025042398,75.40559693017535,0.6276896022676203,816200696998.9495,0.8679894588734526,-0.6305685492242094,-189.11634394464593,0.1629408009514947
"Coton en graine, non égrené",2011,747.832618543661,26.02322113895415,26.043959156576907,77.51363352424536,0.6698503341490204,883872056435.9061,1.0474009192320064,0.06776545780702338,21.687315462354952,0.002110966471444574
"Cacao, fèves",2016,1011.9918161544165,25.967742165359514,-150.25302948820763,75.75066363779752,0.6345909364200635,843089762977.7323,0.9852797863900636,0.01228648421238718,-154.6096731824296,0.0956241520510258
Tabacs bruts ou non fabriqués,2017,419.8840239941148,25.258082638764932,-127.75784697752093,75.97561546290437,0.6390899729222008,818441088456.9644,0.9444793221731607,-0.6973730423821923,-132.11449067174289,0.0941334125938859
"Café, vert",2024,455.3413082736982,25.92939583277159,-118.79079203699399,76.06528601230964,0.6408833839103063,814319178326.9248,0.9560191700796162,-0.02605984837553456,-123.14743573121595,0.06069511949356364
Tabacs bruts ou non fabriqués,2020,418.92037286600413,25.50682539503238,-96.1467152869276,76.29172677981032,0.6454121992603196,792633317570.0895,0.942311703230121,-0.4486302861147453,-100.50335898114956,0.05046715734694517
Patates douces,2016,2528.1848845085647,24.073005607527836,-95.58885517743673,76.29730538090521,0.6455237712822177,701517527145.6208,0.7087927219667648,-1.8824500736192886,-99.94549887165869,0.21713732496228216
"Racines et tubercules similaires à haute teneur en fécule ou en inuline, n.c.a., fraîches",2019,4840.340349950475,25.30693523190213,-119.2508077018989,76.0606858556606,0.6407913807773252,788977655443.5096,0.9270867167254234,-0.6485204492449934,-123.60745139612087,0.08214414681702394
"Pois bambara, secs",2014,797.1428438155998,26.070495815276313,-148.7927114538789,75.7652668181408,0.6348830000269292,848302747200.3586,1.0316923732496006,0.115040134129189,-153.14935514810085,0.09448061155213958
Haricots secs,2021,391.1795660450796,26.23457903144954,305.38443819413334,80.30703831462093,0.7257184299565317,738332009812.6638,0.741791385433454,0.279123350302417,301.0277944999114,0.3663664244801258
Ignames,2016,9035.791460019576,25.159369658986012,33.56712698177673,77.58886520249736,0.6713549677140604,819478341408.9237,1.000705387082429,-0.7960860221611111,29.210483287554773,0.03510065706958512
Fonio,2017,804.3792447120641,26.940958710436753,164.2610701633423,78.89580463431301,0.6974937563503735,807509095308.2908,0.9675495683451238,0.9855030292896269,159.90442646912035,0.15083851345462482
Autres légumes frais n.a.c.,2020,4987.421513777961,25.575351252428675,-71.75991540296722,76.53559477864992,0.6502895592371116,845192744172.6112,0.97918229763251,-0.3801044287184492,-76.11655909718918,0.0303988911117525
"Coton en graine, non égrené",2011,643.8752783995736,24.987412165154392,-57.01384226416544,76.68305551003793,0.653238773864872,793133631320.23,0.9018001378166737,-0.9680435159927326,-61.3704859583874,0.061920758629853107
Maïs,2014,1157.407401475475,24.49244780781914,-30.509892396739755,76.94809500871219,0.6585395638383571,804340437541.0731,0.9239384269641547,-1.463007873327986,-34.86653609096171,0.11188230322691317
"Piments forts et piments, secs (Capsicum spp., Pimenta spp.), crus",2018,365.25944109398125,25.808339831839362,202.64973771827744,79.27969130986236,0.7051714898613606,792103827878.7393,0.8678973967964283,-0.14711584930776475,198.29309402405548,0.15836275820640885
"Racines et tubercules similaires à haute teneur en fécule ou en inuline, n.c.a., fraîches",2022,4702.246016674621,26.03367541436207,181.7739534582311,79.0709334672619,0.7009963330093513,771517172395.9116,0.9006370431944274,0.07821973321494363,177.41730976400913,0.1262135235488043
"Racines et tubercules similaires à haute teneur en fécule ou en inuline, n.c.a., fraîches",2011,4797.4526484614735,26.883391136552692,-27.003338973973044,76.98316054293986,0.6592408745229105,791109704069.1613,0.9188722905721582,0.9279354554055657,-31.359982668195,0.046987004521734696
Ceréales n.a.c.,2024,878.8239585513363,27.550121527691935,-52.289239143842046,76.73030154124116,0.6541836944889367,856061198245.0355,0.9837398092028167,1.5946658465448094,-56.645882838064004,0.13998298227683836
Haricots secs,2016,316.7356206839648,26.087792073020445,-294.36893401366655,74.30950459254292,0.6057677555149718,673717502197.8011,0.6006237934631978,0.13233639187332047,-298.7255777078885,0.3578235291383493
"Autres espèces cultivées stimulantes, à épices et aromatiques, n.c.a.",2016,819.4432092888375,25.604445440585916,-170.2402010821504,75.55079192185808,0.630593502101275,777311917037.601,0.7982885623856186,-0.35101024056120855,-174.59684477637236,0.12809664227240053
"Pois bambara, secs",2024,723.439213329716,25.92288366643604,124.97132962334884,78.50290722891307,0.6896358082423748,796432586057.8179,0.9363023511939264,-0.03257201471108689,120.61468592912688,0.05824465665424463
"Coton en graine, non égrené",2022,655.8539527497626,27.12396165683463,63.04139164075927,77.88360784908718,0.6772498206458569,822041132009.8501,0.9185772537306625,1.1685059756875062,58.684747946537314,0.08204590932706501
"Café, vert",2010,102.0716922330105,26.439426916114883,-435.8143329284045,72.89505060339555,0.5774786757320242,491873915721.041,0.21430626372815154,0.48397123496775774,-440.1709766226264,0.7867133624574778
Fèves de soja,2023,846.7504677030267,25.895842953392865,-132.22105733637568,75.93098335931583,0.63819733085043,865241743870.119,1.0349364037926585,-0.05961272775425991,-136.57770103059764,0.0747915575407284
"Huile, noix de palme",2010,8602.221515459009,27.38298683886938,-36.759947406937094,76.88559445861021,0.6572895528363176,829453725652.9406,1.002761332410242,1.4275311577222518,-41.11659110115905,0.10865455656851128
Riz,2017,980.0060216281411,25.566466784642614,-316.39562351228153,74.08923769755677,0.6013624176152488,643279735960.7384,0.5787740954022041,-0.3889888965045098,-320.75226720650346,0.41909368575263856
Autres légumes frais n.a.c.,2023,4914.323658615414,26.799647711601384,10.962931061032423,77.36282324328991,0.6668341285299115,810921110016.5033,0.9648309688803002,0.8441920304542597,6.606287366810467,0.035807581345215805
Haricots secs,2011,361.9633379689556,27.03455037077499,-262.13952493526506,74.63179868332693,0.612213637330652,724002676896.9586,0.6863888332990457,1.0790946896278653,-266.496168629487,0.34230309903593675
Sorgho,2018,819.8470559978332,27.11345831407578,89.63804654500888,78.14957439812967,0.6825691516267068,806390448253.9542,0.9264157474833326,1.1580026329286535,85.28140285078692,0.09614017558227751
"Racines et tubercules similaires à haute teneur en fécule ou en inuline, n.c.a., fraîches",2017,4677.145337260224,27.003770051131454,40.71056405369045,77.66029957321649,0.6727836551284432,778815418392.5339,0.8958294253858761,1.0483143699843278,36.35392035946849,0.060234581017792214
Oranges,2012,3353.3727396640934,27.24781159485564,-219.28892752215174,75.06030465745808,0.6207837568132747,718771051029.9196,0.7258993579781088,1.2923559137085143,-223.6455712163737,0.28357855648366076
Noix d'acajou non décortiquées,2015,1152.9327496287751,27.072009392623254,-174.65870655600807,75.5066068671195,0.6297098010065034,769324633571.0104,0.7688496403867053,1.1165537114761308,-179.01535025023003,0.19052059203140628
Fonio,2013,704.4279724138087,24.594321823693253,-34.766013303043316,76.90553379964915,0.6576883396570964,782468584254.2448,0.8473229327084217,-1.361133857453873,-39.122656997265274,0.09875659805746569
"Coton en graine, non égrené",2022,555.1177400687867,27.67459246897311,142.42909247683073,78.6774848574479,0.6931273608130712,702619544986.2485,0.77748792552313,1.7191367878259844,138.07244878260877,0.2240275692141367
Mils,2019,554.8348022776642,25.134546793988576,215.8322540668622,79.41151647334821,0.7078079931310775,797897851169.6436,0.871270605359862,-0.820908887158549,211.47561037264023,0.21258230518071736
"Piments forts et piments, secs (Capsicum spp., Pimenta spp.), crus",2013,269.75295877825215,25.642786872398865,293.24044043500436,80.18559833702963,0.723289630404706,692357796018.4834,0.6409632835241095,-0.31266880874826086,288.88379674078243,0.3387034812756816
Maïs,2016,1142.315899280015,25.821289782510476,59.99921308566204,77.85318606353621,0.6766413849348375,797681445158.406,0.9118911402600747,-0.13416589863665004,55.642569391440084,0.013284406531773891
Noix de karite,2023,3817.4957157821896,26.840654744426555,-10.625106026647217,77.14694287241312,0.6625165211123756,782194417250.5249,0.9140150850777796,0.8851990632794312,-14.981749720869171,0.040076680380334184
"Manioc, frais",2015,3322.9766655045696,24.642279222356475,124.35821445512268,78.49677607723082,0.6895131852087296,778706556721.1188,0.844788779840999,-1.3131764587906503,120.00157076090072,0.14382312853643148
Maïs,2022,1132.9167619658058,25.321422114140116,156.81195545001523,78.82131348717974,0.696003933407708,790499274866.2856,0.904387970560417,-0.6340335670070102,152.45531175579328,0.11307041653480611
Choux,2015,7550.009492589777,24.947468120308585,-263.2801435368543,74.62039249731104,0.6119855136103342,714004612358.3031,0.6763860963593452,-1.0079875608385402,-267.63678723107626,0.337319745657751
Ignames,2017,8040.6945462749845,25.284209461659238,93.79951688356495,78.19118910151523,0.6834014456944181,797639681164.0469,0.8904993418611115,-0.6712462194878871,89.44287318934299,0.0545286846162986
Bananes,2024,10830.810352719538,25.799415593264193,225.73851048925644,79.51057903757216,0.7097892444155564,769702497391.9691,0.8313004497272345,-0.156040087882932,221.38186679503448,0.19725714923394322
Ceréales n.a.c.,2019,827.0840162145504,26.047220540874484,113.45788131909222,78.3877727458705,0.6873331185815235,784608501427.7249,0.9258230438400966,0.09176485972735758,109.10123762487027,0.04803335967915271
Taro,2010,2436.0300588521645,26.095035956496993,-190.6360136147846,75.34683379653174,0.6265143395947481,750304208292.862,0.8104491545789398,0.13958027534986958,-194.99265730900655,0.15306267828104791
Noix de karite,2022,3889.5366447667934,25.569981959490644,49.491705026115724,77.74811098294074,0.6745398833229281,812208189629.7673,0.9312636953545965,-0.38547372165647986,45.135061331893766,0.015578194550120113
Patates douces,2019,2974.995736007744,26.529823098408013,173.2811621869012,78.9860055545486,0.6992977747550853,757302943692.1388,0.8340589877287926,0.5743674172608878,168.92451849267925,0.13063686829248128
Ceréales n.a.c.,2019,869.2747948303257,26.569781988295706,67.87648784026966,77.93195881108228,0.678216839885759,822790999737.8647,0.973050646253233,0.6143263071485797,63.5198441460477,0.03500892298409332
Riz,2019,1615.2967710202665,26.80378052855064,-53.80072015158418,76.71518673116374,0.6538813982873882,835210512555.3347,0.9539654928856106,0.8483248474035139,-58.15736384580614,0.049511868214083675
Arachides non décortiquées,2015,718.6054385760382,25.437402170529218,-131.48284614258054,75.93836547125379,0.6383449730891889,810477746016.5079,0.9808527757077732,-0.5180535106179078,-135.8394898368025,0.087228439989668
Choux,2011,4991.719618260762,26.636355050972806,360.2616009011354,80.85580994169095,0.7366938624979321,622627428629.4509,0.44719543068516343,0.6808993698256819,355.9049572069135,0.5298545518492702
Oranges,2016,4593.183479260693,25.94695754930993,-82.49345902510034,76.42825934242859,0.6481428505126849,839293900286.3926,0.9942792518212509,-0.008498131837198305,-86.8501027193223,0.030175372281663455
Ignames,2015,8152.259972915485,26.1104612673851,-175.50348352823735,75.49815909739722,0.6295408456120576,778359189069.9633,0.902855107700251,0.1550055862379752,-179.8601272224593,0.1305999980461659
Oranges,2024,3915.6372792817433,25.3538156238895,-205.75587824022978,75.1956351502773,0.6234903666696591,794778163345.9325,0.8476118844427907,-0.6016400572576246,-210.11252193445173,0.1946876254194697
"Autres espèces cultivées stimulantes, à épices et aromatiques, n.c.a.",2020,21.986072368343184,26.21492810379742,496.34661247621705,82.21666005744176,0.7639108648129485,431403080708.8038,0.021418482579973877,0.2594724226502933,491.9899687819951,0.9715828144342347
"Tomates, fraiches",2010,3725.96253409614,27.273640867773008,45.468220207216454,77.70787613475176,0.6737351863591483,782881726911.8007,0.8773415975361053,1.3181851866258825,41.111576512994496,0.09364125620553083
Ceréales n.a.c.,2021,875.966221238103,26.304319827380123,-77.3378119475257,76.47981581320433,0.6491739799281999,808057590468.02,0.9805409092047943,0.34886414623299644,-81.69445564174765,0.03278124595674978
Arachides non décortiquées,2023,661.1772982137438,26.17335405102185,-208.8074063847734,75.16511986883185,0.6228800610407503,795702493951.7595,0.9024668522868335,0.2178983698747249,-213.16405007899536,0.18412963396402487
Arachides non décortiquées,2011,659.8449669561378,26.220328866611602,-158.1297519220512,75.67189641345908,0.6330155919332948,827403477918.4596,0.9006483010457316,0.26487318546447763,-162.48639561627317,0.10911520526037712
Graines de ricin,2019,79.75128531204084,25.925825611037407,54.62167401550266,77.79941067283461,0.6755658771208056,859314343950.2478,1.0058317934534298,-0.02963007010971714,50.265030321280705,0.01015019014553241
"Pois chiches, secs",2013,642.2453399202234,26.07385342416725,211.04547141378734,79.36364864681747,0.7068506366004625,763498601900.708,0.8505183942675961,0.11839774302012629,206.68882771956538,0.1715819872939657
"Pois chiches, secs",2022,718.3089587681206,26.571290843995534,20.131279692475083,77.45450672960433,0.6686677982562,824746404489.4235,0.9512486027152462,0.6158351628484096,15.774635998253128,0.01995800395353589
Arachides non décortiquées,2014,651.6003146824482,25.191794213235625,-147.18530813837978,75.7813408512958,0.6352044806900291,752934545343.1033,0.8893948514706514,-0.7636614679114988,-151.54195183260174,0.12101879453957559
Patates douces,2012,3393.5575584441976,26.441474158439636,78.57393768067408,78.03893330948632,0.6803563298538399,832136513376.6831,0.9514054584137369,0.4860184772925107,74.21729398645212,0.03384352492017238
Autres fruits n.a.c.,2013,5709.673710414278,26.37196815100999,35.233937573688294,77.60553330841647,0.6716883298324428,832473473491.1626,0.9924842571244801,0.41651246986286633,30.87729387946634,0.012487760986838976
Noix de coco,2017,3132.8736613600413,25.241674199417513,-128.4046749075161,75.96914718360443,0.6389606073362019,788126124517.122,0.8508362639862509,-0.7137814817296104,-132.76131860173805,0.0959764710504947
"Pois chiches, secs",2013,678.1790963950374,26.671386605621922,1.9805995653468549,77.27299992833305,0.6650376622307744,813323641562.9618,0.8981050701954556,0.715930924474797,-2.3760441288751006,0.025650436773776323
Taro,2017,2870.2728039442422,25.271278987261788,39.75790258827575,77.65077295856234,0.6725931228353602,832138427271.5044,0.9549184990203379,-0.6841766938853381,35.40125889405379,0.028417883947928872
"Autres espèces cultivées stimulantes, à épices et aromatiques, n.c.a.",2017,878.1056159910908,24.31552183610793,20.300597779214954,77.45619991047174,0.6687016618735481,764520949299.669,0.8554365474827966,-1.6399338450391938,15.943954084992997,0.1354859894927092
"Racines et tubercules similaires à haute teneur en fécule ou en inuline, n.c.a., fraîches",2019,5509.226755427304,26.019958342185124,-10.372557005931789,77.14946836262027,0.6625670309165187,857056987905.4977,1.0552007865391564,0.06450266103799934,-14.729200700153743,0.00107582707711079
Fonio,2022,628.3330221484622,25.418850383354986,182.48713414535592,79.07806527413315,0.7011389691467762,754809083462.0337,0.7557919331625115,-0.5366052977921395,178.13049045113397,0.14131914879437565
Noix d'acajou non décortiquées,2010,1237.8544498982333,26.893255634386755,166.87630321543824,78.92195696483397,0.6980168029607927,744100190207.6195,0.8254808868615959,0.9377999532396286,162.51965952121628,0.14962399653838077
Tabacs bruts ou non fabriqués,2019,445.38920023454295,26.129950796487147,-24.330095476517368,77.00989297791442,0.6597755232224016,816288730772.3734,1.0018501917249973,0.17449511534002277,-28.686739170739322,0.004814143280876512
"Cacao, fèves",2019,1045.3561274452911,26.482203207985826,-21.77614520060658,77.03543248067352,0.6602863132775837,867570755359.9402,1.0177634300094787,0.5267475268387022,-26.132788894828536,0.01660483847322116
Graines de ricin,2014,72.58300163149777,25.93315806881921,153.89031323128177,78.7920970649924,0.6954196049639614,820665389238.1936,0.9154246281999437,-0.022297612327913982,149.5336695370598,0.08946613247665074
"Huile, noix de palme",2017,8028.643218317951,27.262715178606207,-20.46147143393115,77.04857921834028,0.6605492480309189,793047140399.7235,0.9358992856181264,1.307259497459083,-24.818115128153103,0.08791012503890576
"Tomates, fraiches",2012,3932.6260684746526,26.705607977410658,112.52285142443714,78.37842244692396,0.6871461126025925,786776635507.9183,0.9260040609250685,0.7501522962635329,108.16620773021518,0.07493613735841681
"Huile, noix de palme",2013,7781.89601693658,24.90855562097737,143.03472692034083,78.683541201883,0.6932484877017732,801085951321.4514,0.9071359537298428,-1.0469000601697545,138.67808322611887,0.13172642986825317
Maïs,2023,849.1143897229504,26.269835916299073,-238.03281960246107,74.87286573665497,0.6170349783972129,712606486552.1915,0.6778334167840337,0.31438023515194785,-242.38946329668303,0.2399523542817259
